location,time_seq,gen_capacity,CL,GC,GG
3,735,1.0,0.0,0.048,0.0
3,736,1.0,0.0,0.063,0.013
3,737,1.0,0.0,0.276,0.063
3,739,1.0,0.0,0.073,0.031
3,740,1.0,0.0,0.094,0.031
3,741,1.0,0.0,0.093,0.038
3,742,1.0,0.0,0.071,0.256
3,743,1.0,0.0,0.068,0.363
3,744,1.0,0.0,0.066,0.363
3,745,1.0,0.0,0.06,0.363
3,746,1.0,0.0,0.064,0.35
3,747,1.0,0.0,0.087,0.331
3,749,1.0,0.0,0.302,0.275
3,750,1.0,0.0,0.088,0.225
3,751,1.0,0.0,0.076,0.188
3,752,1.0,0.0,0.069,0.125
3,753,1.0,0.0,0.051,0.069
3,754,1.0,0.0,0.053,0.013
3,755,1.0,0.0,0.068,0.0
3,756,1.0,0.0,0.062,0.0
3,758,1.0,0.0,0.046,0.0
3,760,1.0,0.0,1.115,0.0
3,761,1.0,0.0,1.053,0.0
3,762,1.0,0.0,1.001,0.0
3,763,1.0,0.0,1.11,0.0
3,764,1.0,0.0,0.899,0.0
3,765,1.0,0.0,0.928,0.0
3,766,1.0,0.0,1.031,0.0
3,767,1.0,0.0,1.02,0.0
3,768,1.0,0.0,0.86,0.0
3,769,1.0,0.0,0.033,0.0
3,770,1.0,2.005,0.82,0.0
3,771,1.0,0.399,0.365,0.006
3,772,1.0,0.0,0.09,0.0
3,773,1.0,0.0,0.078,0.0
3,774,1.0,0.0,0.077,0.0
3,775,1.0,0.584,0.059,0.0
3,777,1.0,0.0,0.053,0.0
3,778,1.0,0.0,0.051,0.0
3,779,1.0,0.0,0.05,0.0
3,780,1.0,0.0,0.062,0.0
3,781,1.0,0.0,0.063,0.0
3,782,1.0,0.0,0.046,0.0
3,783,1.0,0.0,0.696,0.0
3,784,1.0,0.0,1.314,0.0
3,785,1.0,0.0,1.169,0.019
3,786,1.0,0.0,1.095,0.025
3,787,1.0,0.0,0.053,0.038
3,788,1.0,0.0,0.052,0.044
3,790,1.0,0.0,0.091,0.2
3,791,1.0,0.0,0.084,0.356
3,792,1.0,0.0,0.051,0.356
3,793,1.0,0.0,0.05,0.356
3,794,1.0,0.0,0.097,0.338
3,795,1.0,0.0,0.053,0.325
3,796,1.0,0.0,0.087,0.3
3,797,1.0,0.0,0.054,0.269
3,798,1.0,0.0,0.047,0.225
3,799,1.0,0.0,0.046,0.181
3,800,1.0,0.0,0.053,0.125
3,801,1.0,0.0,0.051,0.075
3,802,1.0,0.0,0.055,0.019
3,803,1.0,0.0,0.054,0.006
3,804,1.0,0.0,0.057,0.0
3,805,1.0,0.0,0.053,0.0
3,808,1.0,0.0,0.044,0.0
3,809,1.0,0.0,0.07,0.0
3,810,1.0,0.0,0.056,0.0
3,811,1.0,0.0,0.055,0.0
3,812,1.0,0.0,0.041,0.0
3,813,1.0,0.0,0.034,0.0
3,814,1.0,0.0,0.054,0.0
3,816,1.0,0.0,0.037,0.0
3,818,1.0,2.038,0.11,0.0
3,819,1.0,2.05,0.076,0.0
3,820,1.0,1.165,0.08,0.0
3,821,1.0,0.0,0.025,0.0
3,822,1.0,0.0,0.073,0.0
3,823,1.0,0.0,0.045,0.0
3,824,1.0,0.0,0.059,0.0
3,825,1.0,0.958,0.048,0.0
3,826,1.0,0.0,0.036,0.0
3,828,1.0,0.0,0.015,0.0
3,829,1.0,0.0,0.076,0.0
3,830,1.0,0.0,0.043,0.0
3,831,1.0,0.0,0.046,0.0
3,832,1.0,0.0,0.052,0.006
3,835,1.0,0.0,0.052,0.019
3,836,1.0,0.0,0.031,0.025
3,838,1.0,0.0,0.154,0.138
3,839,1.0,0.0,0.041,0.356
3,840,1.0,0.0,0.035,0.356
3,841,1.0,0.0,0.188,0.356
3,842,1.0,0.0,0.527,0.344
3,843,1.0,0.0,0.083,0.338
3,844,1.0,0.0,0.065,0.306
3,845,1.0,0.0,0.091,0.275
3,846,1.0,0.0,0.037,0.238
3,847,1.0,0.0,0.059,0.181
3,848,1.0,0.0,0.063,0.131
3,849,1.0,0.0,0.048,0.075
3,851,1.0,0.0,0.041,0.006
3,852,1.0,0.0,0.042,0.0
3,853,1.0,0.0,0.071,0.0
3,854,1.0,0.0,0.09,0.0
3,855,1.0,0.0,0.046,0.0
3,856,1.0,0.0,0.037,0.0
3,857,1.0,0.0,0.05,0.0
3,858,1.0,0.0,0.064,0.0
3,859,1.0,0.0,0.053,0.0
3,860,1.0,0.0,0.034,0.0
3,861,1.0,0.0,0.045,0.0
3,863,1.0,0.0,0.044,0.0
3,864,1.0,0.0,0.029,0.0
3,865,1.0,0.0,0.517,0.0
3,866,1.0,2.035,0.054,0.0
3,867,1.0,1.11,0.027,0.0
3,868,1.0,0.0,0.099,0.0
3,870,1.0,0.0,0.034,0.0
3,871,1.0,0.0,0.069,0.0
3,873,1.0,0.57,0.048,0.0
3,874,1.0,0.0,0.066,0.0
3,875,1.0,0.0,0.026,0.0
3,876,1.0,0.0,0.058,0.0
3,877,1.0,0.0,0.051,0.0
3,878,1.0,0.0,0.024,0.0
3,879,1.0,0.0,0.076,0.0
3,880,1.0,0.0,0.042,0.013
3,881,1.0,0.0,0.04,0.081
3,884,1.0,0.0,0.053,0.069
3,885,1.0,0.0,0.059,0.081
3,886,1.0,0.0,0.031,0.131
3,887,1.0,0.0,0.04,0.169
3,888,1.0,0.0,0.073,0.281
3,889,1.0,0.0,0.049,0.125
3,890,1.0,0.0,0.035,0.156
3,891,1.0,0.0,0.05,0.131
3,892,1.0,0.0,0.056,0.15
3,893,1.0,0.0,0.836,0.225
3,894,1.0,0.0,1.08,0.075
3,895,1.0,0.0,1.002,0.044
3,897,1.0,0.0,0.481,0.013
3,898,1.0,0.0,0.459,0.013
3,900,1.0,0.0,0.495,0.0
3,902,1.0,0.0,0.438,0.0
3,903,1.0,0.0,0.447,0.0
3,904,1.0,0.0,0.439,0.0
3,905,1.0,0.0,0.44,0.0
3,907,1.0,0.0,0.46,0.0
3,908,1.0,0.0,0.451,0.0
3,909,1.0,0.0,0.454,0.0
3,910,1.0,0.0,0.458,0.0
3,911,1.0,0.0,0.459,0.0
3,912,1.0,0.0,0.46,0.0
3,913,1.0,0.0,0.07,0.0
3,915,1.0,2.07,0.596,0.0
3,916,1.0,0.971,0.509,0.0
3,918,1.0,0.0,0.502,0.006
